strategy,trade_date,top_n,candidate_count,large_slippage_proxy_missing_ratio,limit_up_buy_ratio_missing_ratio,unfilled_ratio_proxy_missing_ratio,limit_down_sell_ratio_missing_ratio,open_gap_proxy_missing_ratio,estimated_turnover_impact_missing_ratio,execution_proxy_available_ratio,execution_degraded_ratio,execution_degraded_count
production_governed_vol_position_v1_2b_gate_tuned,2024-03-14,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-14,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-14,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-15,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-15,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-18,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-18,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-18,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-19,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-19,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-19,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-20,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-20,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-21,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-21,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-21,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-22,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-22,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-22,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-25,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-25,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-25,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-26,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-03-26,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-03-26,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-03-27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-27,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-27,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-28,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-28,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-28,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-03-29,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-29,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-03-29,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-01,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-01,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-01,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-02,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-02,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-02,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-03,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-03,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-03,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-08,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-08,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-08,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-09,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-09,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-09,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-10,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-11,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-11,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-12,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-12,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-15,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-15,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-16,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-16,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-16,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-17,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-17,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-17,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-18,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-18,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-18,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-19,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-19,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-19,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-22,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-22,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-22,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-23,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-23,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-23,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-24,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-24,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-24,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-25,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-25,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-25,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-26,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-26,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-26,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-29,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-29,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-29,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-04-30,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-30,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-04-30,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-06,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-06,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-06,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-07,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-07,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-07,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-08,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-08,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-08,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-09,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-09,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-09,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-05-10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-05-10,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-05-13,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-13,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-13,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-14,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-05-14,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-05-14,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-05-15,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-05-15,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-05-15,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,2
production_governed_vol_position_v1_2b_gate_tuned,2024-05-16,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-16,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-16,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-17,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-17,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-17,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-20,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-20,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-21,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-21,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-21,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-22,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-22,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-22,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-23,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-23,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-23,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-24,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-05-24,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-05-24,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3
production_governed_vol_position_v1_2b_gate_tuned,2024-05-27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-27,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-27,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-28,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-28,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-28,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-29,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-29,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-29,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-30,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-30,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-30,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-05-31,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-31,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-05-31,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-03,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-03,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-03,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-04,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-04,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-04,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-05,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-05,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-05,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-06,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-06,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-06,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-07,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-07,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-07,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-11,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-11,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-12,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-12,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-13,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-13,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-13,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-14,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-14,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-14,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-17,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-17,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-17,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-18,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-18,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-18,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-19,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-19,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-19,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-20,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-20,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-21,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-21,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-21,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1
production_governed_vol_position_v1_2b_gate_tuned,2024-06-24,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-24,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-24,30,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-25,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
production_governed_vol_position_v1_2b_gate_tuned,2024-06-25,10,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
