strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1,2022-02-09,000635,4600,9.74,9.77,9.68
vls_mom_contrarian_v1,2022-02-09,000705,5600,8.0004,8.0932,7.9901
vls_mom_contrarian_v1,2022-02-09,002094,11500,3.95,3.95,3.94
vls_mom_contrarian_v1,2022-02-09,002144,4300,10.3478,10.3793,10.3583
vls_mom_contrarian_v1,2022-02-09,002363,7500,6.0643,6.1856,6.0532
vls_mom_contrarian_v1,2022-02-09,002365,4700,9.559,9.6731,9.5486
vls_mom_contrarian_v1,2022-02-09,002394,4900,9.2355,9.2587,9.2355
vls_mom_contrarian_v1,2022-02-09,002403,6600,6.8794,6.9996,6.8494
vls_mom_contrarian_v1,2022-02-09,002521,6700,6.7181,6.7181,6.7181
vls_mom_contrarian_v1,2022-02-09,002566,5300,8.4674,8.626,8.4674
vls_mom_contrarian_v1,2022-02-10,000635,4600,9.75,9.8,9.77
vls_mom_contrarian_v1,2022-02-10,000705,5600,8.2272,8.1963,8.0932
vls_mom_contrarian_v1,2022-02-10,002094,11500,3.95,3.99,3.95
vls_mom_contrarian_v1,2022-02-10,002144,4300,10.4107,10.3793,10.3793
vls_mom_contrarian_v1,2022-02-10,002363,7500,6.2076,6.1414,6.1856
vls_mom_contrarian_v1,2022-02-10,002365,4700,9.6731,9.6524,9.6731
vls_mom_contrarian_v1,2022-02-10,002394,4900,9.2587,9.2934,9.2587
vls_mom_contrarian_v1,2022-02-10,002403,6600,7.0296,6.9595,6.9996
vls_mom_contrarian_v1,2022-02-10,002521,6700,6.7181,6.7405,6.7181
vls_mom_contrarian_v1,2022-02-10,002566,5300,8.626,8.6154,8.626
vls_mom_contrarian_v1,2022-02-11,000635,4600,9.75,9.56,9.8
vls_mom_contrarian_v1,2022-02-11,000705,5600,8.1241,7.8457,8.1963
vls_mom_contrarian_v1,2022-02-11,002094,11500,3.98,3.89,3.99
vls_mom_contrarian_v1,2022-02-11,002144,4300,10.3478,10.2534,10.3793
vls_mom_contrarian_v1,2022-02-11,002363,7500,6.0863,6.0202,6.1414
vls_mom_contrarian_v1,2022-02-11,002365,4700,9.6005,9.4863,9.6524
vls_mom_contrarian_v1,2022-02-11,002394,4900,9.2703,9.1892,9.2934
vls_mom_contrarian_v1,2022-02-11,002403,6600,6.9194,6.8293,6.9595
vls_mom_contrarian_v1,2022-02-11,002521,6700,6.819,6.6395,6.7405
vls_mom_contrarian_v1,2022-02-11,002566,5300,8.5414,8.2454,8.6154
vls_mom_contrarian_v1,2022-02-14,000635,4600,9.55,9.46,9.56
vls_mom_contrarian_v1,2022-02-14,000705,5600,7.7942,7.8767,7.8457
vls_mom_contrarian_v1,2022-02-14,002094,11500,3.86,3.9,3.89
vls_mom_contrarian_v1,2022-02-14,002144,4300,10.2115,10.4002,10.2534
vls_mom_contrarian_v1,2022-02-14,002363,7500,6.0091,6.0753,6.0202
vls_mom_contrarian_v1,2022-02-14,002365,4700,9.4656,9.4344,9.4863
vls_mom_contrarian_v1,2022-02-14,002394,4900,9.1544,9.2471,9.1892
vls_mom_contrarian_v1,2022-02-14,002403,6600,6.8093,6.8794,6.8293
vls_mom_contrarian_v1,2022-02-14,002521,6700,6.5947,6.6732,6.6395
vls_mom_contrarian_v1,2022-02-14,002566,5300,8.2243,8.3194,8.2454
vls_mom_contrarian_v1,2022-02-15,000635,4600,9.57,9.37,9.46
vls_mom_contrarian_v1,2022-02-15,000705,5600,7.9179,8.3303,7.8767
vls_mom_contrarian_v1,2022-02-15,002094,11500,3.93,3.84,3.9
vls_mom_contrarian_v1,2022-02-15,002144,4300,10.3897,10.4946,10.4002
vls_mom_contrarian_v1,2022-02-15,002363,7500,6.1194,6.1084,6.0753
vls_mom_contrarian_v1,2022-02-15,002365,4700,9.4448,9.4448,9.4344
vls_mom_contrarian_v1,2022-02-15,002394,4900,9.2819,9.1196,9.2471
vls_mom_contrarian_v1,2022-02-15,002403,6600,6.8694,6.7592,6.8794
vls_mom_contrarian_v1,2022-02-15,002521,6700,6.7181,6.6283,6.6732
vls_mom_contrarian_v1,2022-02-15,002566,5300,8.33,8.3617,8.3194
vls_mom_contrarian_v1,2022-02-16,000635,4600,9.47,9.67,9.37
vls_mom_contrarian_v1,2022-02-16,000705,5600,8.1653,8.1859,8.3303
vls_mom_contrarian_v1,2022-02-16,002094,11500,3.85,3.88,3.84
vls_mom_contrarian_v1,2022-02-16,002144,4300,10.5051,10.5994,10.4946
vls_mom_contrarian_v1,2022-02-16,002363,7500,6.1414,6.1856,6.1084
vls_mom_contrarian_v1,2022-02-16,002365,4700,9.4967,9.5382,9.4448
vls_mom_contrarian_v1,2022-02-16,002394,4900,9.1892,9.2123,9.1196
vls_mom_contrarian_v1,2022-02-16,002403,6600,6.7993,6.8594,6.7592
vls_mom_contrarian_v1,2022-02-16,002521,6700,6.662,6.7405,6.6283
vls_mom_contrarian_v1,2022-02-16,002566,5300,8.3617,8.3723,8.3617
vls_mom_contrarian_v1,2022-02-17,000635,4600,9.78,9.55,9.67
vls_mom_contrarian_v1,2022-02-17,000705,5600,8.1344,7.9901,8.1859
vls_mom_contrarian_v1,2022-02-17,002094,11500,3.88,3.82,3.88
vls_mom_contrarian_v1,2022-02-17,002144,4300,10.5785,10.7881,10.5994
vls_mom_contrarian_v1,2022-02-17,002363,7500,6.1856,6.1084,6.1856
vls_mom_contrarian_v1,2022-02-17,002365,4700,9.5278,9.4344,9.5382
vls_mom_contrarian_v1,2022-02-17,002394,4900,9.2471,9.1428,9.2123
vls_mom_contrarian_v1,2022-02-17,002403,6600,6.8594,6.8494,6.8594
vls_mom_contrarian_v1,2022-02-17,002521,6700,6.6844,6.6732,6.7405
vls_mom_contrarian_v1,2022-02-17,002566,5300,8.3511,8.2349,8.3723
vls_mom_contrarian_v1,2022-02-18,000635,4600,9.56,9.64,9.55
vls_mom_contrarian_v1,2022-02-18,000705,5600,7.9488,8.0313,7.9901
vls_mom_contrarian_v1,2022-02-18,002094,11500,3.81,3.84,3.82
vls_mom_contrarian_v1,2022-02-18,002144,4300,10.5365,10.6099,10.7881
vls_mom_contrarian_v1,2022-02-18,002363,7500,6.1194,6.1745,6.1084
vls_mom_contrarian_v1,2022-02-18,002365,4700,9.4241,9.559,9.4344
vls_mom_contrarian_v1,2022-02-18,002394,4900,9.1428,9.2587,9.1428
vls_mom_contrarian_v1,2022-02-18,002403,6600,6.8193,6.9395,6.8494
vls_mom_contrarian_v1,2022-02-18,002521,6700,6.662,6.7517,6.6732
vls_mom_contrarian_v1,2022-02-18,002566,5300,8.182,8.3194,8.2349
vls_mom_contrarian_v1,2022-02-21,000635,4600,9.64,9.76,9.64
vls_mom_contrarian_v1,2022-02-21,000705,5600,8.0107,8.4334,8.0313
vls_mom_contrarian_v1,2022-02-21,002094,11500,3.82,3.94,3.84
vls_mom_contrarian_v1,2022-02-21,002144,4300,10.6309,10.7777,10.6099
vls_mom_contrarian_v1,2022-02-21,002363,7500,6.1745,6.2297,6.1745
vls_mom_contrarian_v1,2022-02-21,002365,4700,9.5382,9.7769,9.559
vls_mom_contrarian_v1,2022-02-21,002394,4900,9.2703,9.305,9.2587
vls_mom_contrarian_v1,2022-02-21,002403,6600,6.9695,6.9895,6.9395
vls_mom_contrarian_v1,2022-02-21,002521,6700,6.7517,6.8302,6.7517
vls_mom_contrarian_v1,2022-02-21,002566,5300,8.3194,8.4991,8.3194
vls_mom_contrarian_v1,2022-02-22,000635,4600,9.69,9.59,9.76
vls_mom_contrarian_v1,2022-02-22,000705,5600,8.4437,8.2994,8.4334
vls_mom_contrarian_v1,2022-02-22,002094,11500,3.93,3.88,3.94
vls_mom_contrarian_v1,2022-02-22,002144,4300,10.8091,10.6204,10.7777
vls_mom_contrarian_v1,2022-02-22,002363,7500,6.1745,6.1525,6.2297
vls_mom_contrarian_v1,2022-02-22,002365,4700,9.7043,9.7562,9.7769
vls_mom_contrarian_v1,2022-02-22,002394,4900,9.2587,9.2239,9.305
vls_mom_contrarian_v1,2022-02-22,002403,6600,6.9395,6.9194,6.9895
vls_mom_contrarian_v1,2022-02-22,002521,6700,6.819,6.8078,6.8302
vls_mom_contrarian_v1,2022-02-22,002566,5300,8.5308,8.3829,8.4991
vls_mom_contrarian_v1,2022-02-23,000635,4600,9.59,9.76,9.59
vls_mom_contrarian_v1,2022-02-23,000705,5600,8.3303,8.2994,8.2994
vls_mom_contrarian_v1,2022-02-23,002094,11500,3.88,3.94,3.88
vls_mom_contrarian_v1,2022-02-23,002144,4300,10.6623,10.6833,10.6204
vls_mom_contrarian_v1,2022-02-23,002363,7500,6.1525,6.1856,6.1525
vls_mom_contrarian_v1,2022-02-23,002365,4700,9.7354,9.8184,9.7562
vls_mom_contrarian_v1,2022-02-23,002394,4900,9.2239,9.2703,9.2239
vls_mom_contrarian_v1,2022-02-23,002403,6600,6.9395,6.9395,6.9194
vls_mom_contrarian_v1,2022-02-23,002521,6700,6.7966,6.8078,6.8078
vls_mom_contrarian_v1,2022-02-23,002566,5300,8.3617,8.4991,8.3829
vls_mom_contrarian_v1,2022-02-24,000635,4600,9.76,9.43,9.76
vls_mom_contrarian_v1,2022-02-24,000705,5600,8.2478,8.1344,8.2994
vls_mom_contrarian_v1,2022-02-24,002094,11500,3.93,3.86,3.94
vls_mom_contrarian_v1,2022-02-24,002144,4300,10.6623,10.4002,10.6833
vls_mom_contrarian_v1,2022-02-24,002363,7500,6.1635,5.9871,6.1856
vls_mom_contrarian_v1,2022-02-24,002365,4700,9.8081,9.5797,9.8184
vls_mom_contrarian_v1,2022-02-24,002394,4900,9.2819,9.0733,9.2703
vls_mom_contrarian_v1,2022-02-24,002403,6600,6.9194,6.6991,6.9395
vls_mom_contrarian_v1,2022-02-24,002521,6700,6.8078,6.6059,6.8078
vls_mom_contrarian_v1,2022-02-24,002566,5300,8.4568,8.3511,8.4991
vls_mom_contrarian_v1,2022-02-25,000635,4600,9.46,9.36,9.43
vls_mom_contrarian_v1,2022-02-25,000705,5600,8.1241,8.2787,8.1344
vls_mom_contrarian_v1,2022-02-25,002094,11500,3.88,3.89,3.86
vls_mom_contrarian_v1,2022-02-25,002144,4300,10.4422,10.6099,10.4002
vls_mom_contrarian_v1,2022-02-25,002363,7500,5.9871,6.0973,5.9871
vls_mom_contrarian_v1,2022-02-25,002365,4700,9.6109,9.7769,9.5797
