signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,governed_nav_drawdown_20d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio,precommit_uplift_risk_level,precommit_uplift_cap_reason,cap_input_coverage,cap_missing_fields,cap_trigger_count,strict_cap_candidate_vol_20,strict_cap_candidate_ret_1,precommit_cap_applied,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible
2026-01-07,2026-01-08,production_governed_vol_position_v1_2b_strict_precommit_uplift,5,300418,昆仑万维,互联网,93.71590084886948,0.06370919672998253,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.0027063599458727605,0.0,0.0,0.0,0.0027063599458727605,0.0,0.3832074359217821,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.08606151078737774,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06723580903334887,0.060600448587361244,1,2026-01-07T15:00:00+08:00,2026-01-07T15:00:00+08:00,2026-01-07T15:00:00+08:00,2026-01-08T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-08,2026-01-09,production_governed_vol_position_v1_2b_strict_precommit_uplift,1,002465,海格通信,通信设备,96.55258817589412,0.04170926492344569,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.07631708517971436,0.0,0.0,0.0,0.07631708517971436,0.0,0.3658750347591691,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.09062203157663332,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06608853254081955,0.13714370989404556,1,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-08,2026-01-09,production_governed_vol_position_v1_2b_strict_precommit_uplift,2,002475,立讯精密,元器件,94.53445789570227,0.06590816847178893,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.005620014503263104,0.0,0.0,0.0,-0.005620014503263104,0.0,0.3658750347591691,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.09062203157663332,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06608853254081955,0.13714370989404556,1,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-08,2026-01-09,production_governed_vol_position_v1_2b_strict_precommit_uplift,3,300058,蓝色光标,广告包装,93.94584736329041,0.02392455648954832,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.017928286852589737,0.0,0.0,0.0,-0.017928286852589737,0.0,0.3658750347591691,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.09062203157663332,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06608853254081955,0.13714370989404556,1,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-08,2026-01-09,production_governed_vol_position_v1_2b_strict_precommit_uplift,4,600111,北方稀土,小金属,92.89042721415964,0.07810261004186667,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.004311229726955523,0.0,0.0,0.0,-0.004311229726955523,0.0,0.3658750347591691,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.09062203157663332,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06608853254081955,0.13714370989404556,1,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-08,2026-01-09,production_governed_vol_position_v1_2b_strict_precommit_uplift,5,300136,信维通信,元器件,92.32674729159795,0.02471386310484438,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.023097112860892333,0.0,0.0,0.0,0.023097112860892333,0.0,0.3658750347591691,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.09062203157663332,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06608853254081955,0.13714370989404556,1,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-08T15:00:00+08:00,2026-01-09T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-09,2026-01-12,production_governed_vol_position_v1_2b_strict_precommit_uplift,1,002465,海格通信,通信设备,96.29949005310787,0.04075168056207466,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.04700000000000015,0.0,0.0,0.0,0.04700000000000015,0.0,0.3564068931656103,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.07602736972179591,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.0703585720898776,0.14077025232403706,1,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-12T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-09,2026-01-12,production_governed_vol_position_v1_2b_strict_precommit_uplift,2,300058,蓝色光标,广告包装,94.0608029330044,0.022472582701996962,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.046565774155995276,0.0,0.0,0.0,0.046565774155995276,0.0,0.3564068931656103,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.07602736972179591,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.0703585720898776,0.14077025232403706,1,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-12T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-09,2026-01-12,production_governed_vol_position_v1_2b_strict_precommit_uplift,3,300136,信维通信,元器件,92.7345947159161,0.024345816175798254,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.045775116433798946,0.0,0.0,0.0,0.045775116433798946,0.0,0.3564068931656103,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.07602736972179591,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.0703585720898776,0.14077025232403706,1,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-12T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-09,2026-01-12,production_governed_vol_position_v1_2b_strict_precommit_uplift,4,002230,科大讯飞,软件服务,92.67819251538447,0.07602736972179591,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.03417266187050361,0.0,0.0,0.0,0.03417266187050361,0.0,0.3564068931656103,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.07602736972179591,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.0703585720898776,0.14077025232403706,1,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-12T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-09,2026-01-12,production_governed_vol_position_v1_2b_strict_precommit_uplift,5,002025,航天电器,元器件,92.53981118050763,0.04180274788550179,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.014598540145985384,0.0,0.0,0.0,0.014598540145985384,0.0,0.3564068931656103,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.07602736972179591,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.0703585720898776,0.14077025232403706,1,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-09T15:00:00+08:00,2026-01-12T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-12,2026-01-13,production_governed_vol_position_v1_2b_strict_precommit_uplift,1,300058,蓝色光标,广告包装,93.79230209232814,0.02061805665709637,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.0911736178467506,0.0,0.0,0.0,0.0911736178467506,0.0,0.3365856389718098,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1764824832966136,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07668709308449735,0.20023282887077998,1,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-13T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-12,2026-01-13,production_governed_vol_position_v1_2b_strict_precommit_uplift,2,600410,华胜天成,软件服务,93.01227972418815,0.05186243277070938,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.0009053870529651675,0.0,0.0,0.0,0.0009053870529651675,0.0,0.3365856389718098,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1764824832966136,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07668709308449735,0.20023282887077998,1,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-13T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-12,2026-01-13,production_governed_vol_position_v1_2b_strict_precommit_uplift,3,600111,北方稀土,小金属,92.89025905970291,0.0667066325329515,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.00019054878048785362,0.0,0.0,0.0,0.00019054878048785362,0.0,0.3365856389718098,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1764824832966136,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07668709308449735,0.20023282887077998,1,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-13T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-12,2026-01-13,production_governed_vol_position_v1_2b_strict_precommit_uplift,4,002230,科大讯飞,软件服务,92.87550085010608,0.06274980004748525,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.023825503355704658,0.0,0.0,0.0,0.023825503355704658,0.0,0.3365856389718098,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1764824832966136,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07668709308449735,0.20023282887077998,1,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-13T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-12,2026-01-13,production_governed_vol_position_v1_2b_strict_precommit_uplift,5,300383,光环新网,软件服务,92.68104000625063,0.06187025047841897,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.01132787916928879,0.0,0.0,0.0,0.01132787916928879,0.0,0.3365856389718098,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1764824832966136,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07668709308449735,0.20023282887077998,1,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-12T15:00:00+08:00,2026-01-13T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-13,2026-01-14,production_governed_vol_position_v1_2b_strict_precommit_uplift,1,300058,蓝色光标,广告包装,94.18493628852518,0.020595250607811075,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.03501199040767389,0.0,0.0,0.0,-0.03501199040767389,0.0,0.334164193667409,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1688697875630665,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07677201215917798,0.06107409650716744,1,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-14T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-13,2026-01-14,production_governed_vol_position_v1_2b_strict_precommit_uplift,2,300442,润泽科技,软件服务,93.94998577935868,0.026264271992376954,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.0009930486593843213,0.0,0.0,0.0,-0.0009930486593843213,0.0,0.334164193667409,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1688697875630665,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07677201215917798,0.06107409650716744,1,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-14T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-13,2026-01-14,production_governed_vol_position_v1_2b_strict_precommit_uplift,3,002230,科大讯飞,软件服务,93.3360865470482,0.062534397616876,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.006076531450156075,0.0,0.0,0.0,0.006076531450156075,0.0,0.334164193667409,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1688697875630665,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07677201215917798,0.06107409650716744,1,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-14T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-13,2026-01-14,production_governed_vol_position_v1_2b_strict_precommit_uplift,4,300624,万兴科技,软件服务,92.99649114117834,0.030409078423292876,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.334164193667409,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1688697875630665,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07677201215917798,0.06107409650716744,1,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-14T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-13,2026-01-14,production_governed_vol_position_v1_2b_strict_precommit_uplift,5,688111,金山办公,软件服务,92.54591383567092,0.049662039530520674,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.0021517523333064448,0.0,0.0,0.0,-0.0021517523333064448,0.0,0.334164193667409,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1688697875630665,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.07677201215917798,0.06107409650716744,1,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-13T15:00:00+08:00,2026-01-14T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-14,2026-01-15,production_governed_vol_position_v1_2b_strict_precommit_uplift,1,300442,润泽科技,软件服务,94.63867460896157,0.024701377513671584,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.06184544151692206,0.0,0.0,0.0,-0.06184544151692206,0.0,0.3416510139550343,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1359111635848426,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06401014798502914,0.1259930486593841,1,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-15T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-14,2026-01-15,production_governed_vol_position_v1_2b_strict_precommit_uplift,2,600089,特变电工,电气设备,94.1533821385001,0.048783061625206854,0.0,0,,,1.0,0,1,,,,,,,,,,,,,0.023481177786060292,0.0,0.0,0.0,-0.023481177786060292,0.0,0.3416510139550343,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1359111635848426,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06401014798502914,0.1259930486593841,1,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-15T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
2026-01-14,2026-01-15,production_governed_vol_position_v1_2b_strict_precommit_uplift,3,002465,海格通信,通信设备,94.06243501433197,0.033839316576451055,0.0,0,,,1.0,1,0,,,,,,,,,,,,,0.09992486851990989,0.0,0.0,1.0,-0.09992486851990989,0.0,0.3416510139550343,recent_champion,baseline_full_liquidity_detail_vol_position,,0.7,,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,0.0,0,,,,,,,,,,,,,,,0.1359111635848426,,,strict_precommit_no_intraday_guard,0,,,baseline_full_liquidity_detail_vol_position,0.7,baseline_full_liquidity_detail_vol_position,0.7,missing_fail_closed,precommit_cap_input_missing_fallback_to_v1,0.75,top_industry_weight,0,0.06401014798502914,0.1259930486593841,1,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-14T15:00:00+08:00,2026-01-15T09:30:00+08:00,strict_t1_open_precommit,1,0,STRICT_PRECOMMIT_CAUSAL,1
